,make_model,body_type,price,km,Fuel,Previous_Owners,hp_kW,Upholstery_type,Nr_of_Doors,Gearing_Type,Drive_chain,registration
2861,Audi A3,Sedans,16900,101745.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2862,Audi A3,Compact,16900,35.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2863,Audi A3,Compact,16895,35000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2864,Audi A3,Sedans,16760,67405.0,Benzine,1.0,81.0,Cloth,4.0,Automatic,front,2016-03-01
2865,Audi A3,Sedans,16890,63200.0,Diesel,2.0,81.0,Cloth,4.0,Automatic,front,2016-04-01
2866,Audi A3,Sedans,16890,30000.0,Benzine,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2867,Audi A3,Sedans,16820,78700.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2868,Audi A3,Sedans,16780,77646.0,Diesel,1.0,81.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
2869,Audi A3,Sedans,16750,68532.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-04-01
2870,Audi A3,Sedans,16739,61177.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-03-01
2871,Audi A3,Sedans,16730,55246.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2872,Audi A3,Sedans,16690,101307.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-03-01
2873,Audi A3,Sedans,16670,106656.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2874,Audi A3,Sedans,16500,122584.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2875,Audi A3,Sedans,16500,122584.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2876,Audi A3,Sedans,16720,104544.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2017-03-01
2877,Audi A3,Sedans,16500,122584.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-06-01
2878,Audi A3,Sedans,16490,63252.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2879,Audi A3,Sedans,16490,39999.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2880,Audi A3,Station wagon,16480,62000.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-11-01
2881,Audi A3,Sedans,16450,87135.0,Diesel,2.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2882,Audi A3,Sedans,16450,69467.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-04-01
2883,Audi A3,Sedans,16450,101103.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-02-01
2884,Audi A3,Station wagon,16400,120454.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-05-01
2885,Audi A3,Compact,16400,123748.0,Benzine,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2886,Audi A3,Sedans,16400,95300.0,Diesel,1.0,81.0,Part/Full Leather,4.0,Automatic,front,2016-03-01
2887,Audi A3,Sedans,16400,41310.0,Diesel,1.0,81.0,Cloth,2.0,Automatic,front,2017-01-01
2888,Audi A3,Sedans,16399,135600.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2889,Audi A3,Sedans,16380,138700.0,Diesel,2.0,110.0,Cloth,4.0,Automatic,front,2016-04-01
2890,Audi A3,Sedans,16400,90000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2891,Audi A3,Compact,16350,40300.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2892,Audi A3,Compact,16350,40300.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2893,Audi A3,Sedans,16280,37459.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-04-01
2894,Audi A3,Sedans,16280,126192.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-02-01
2895,Audi A3,Sedans,16255,76019.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
2896,Audi A3,Sedans,16250,65277.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
2897,Audi A3,Sedans,15669,118290.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2898,Audi A3,Sedans,15500,92000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2899,Audi A3,Sedans,15500,107560.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-01-01
2900,Audi A3,Sedans,15500,99000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-07-01
2901,Audi A3,Compact,15500,127022.0,Diesel,2.0,85.0,Cloth,5.0,Automatic,front,2019-05-01
2902,Audi A3,Sedans,15490,120497.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-03-01
2903,Audi A3,Sedans,15490,118000.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-02-01
2904,Audi A3,Compact,15490,123230.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-06-01
2905,Audi A3,Station wagon,15480,94300.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-02-01
2906,Audi A3,Sedans,15480,134950.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-06-01
2907,Audi A3,Sedans,15450,149006.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-10-01
2908,Audi A3,Sedans,15490,59000.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-12-01
2909,Audi A3,Sedans,15450,149006.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-10-01
2910,Audi A3,Sedans,15450,149006.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-10-01
2911,Audi A3,Compact,15000,101000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2912,Audi A3,Sedans,16245,88302.0,Benzine,1.0,92.0,Part/Full Leather,5.0,Automatic,front,2016-06-01
2913,Audi A3,Sedans,15450,149006.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-10-01
2914,Audi A3,Sedans,16225,70962.0,Benzine,1.0,92.0,Part/Full Leather,5.0,Automatic,front,2016-06-01
2915,Audi A3,Sedans,15450,149006.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-10-01
2916,Audi A3,Sedans,15290,124950.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-06-01
2917,Audi A3,Sedans,15200,144572.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Automatic,front,2016-01-01
2918,Audi A3,Station wagon,16000,72484.0,Diesel,2.0,81.0,Cloth,5.0,Automatic,front,2016-01-01
2919,Audi A3,Sedans,16210,84295.0,Benzine,2.0,92.0,Part/Full Leather,5.0,Automatic,front,2016-06-01
2920,Audi A3,Sedans,16210,94892.0,Benzine,2.0,92.0,Part/Full Leather,5.0,Automatic,front,2016-06-01
2921,Audi A3,Sedans,15999,49999.0,Benzine,2.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-03-01
2922,Audi A3,Sedans,15990,55365.0,Diesel,1.0,81.0,Cloth,3.0,Automatic,front,2016-03-01
2923,Audi A3,Sedans,15990,74740.0,Diesel,2.0,110.0,Cloth,5.0,Automatic,front,2016-04-01
2924,Audi A3,Sedans,15990,157300.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2017-03-01
2925,Audi A3,Sedans,16000,91236.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-12-01
2926,Audi A3,Sedans,15985,51904.0,Diesel,1.0,81.0,Part/Full Leather,4.0,Automatic,front,2016-02-01
2927,Audi A3,Sedans,15980,101300.0,Diesel,2.0,110.0,Cloth,4.0,Automatic,front,2016-02-01
2928,Audi A3,Sedans,15980,91861.0,Diesel,2.0,110.0,Cloth,4.0,Automatic,front,2016-02-01
2929,Audi A3,Station wagon,15980,87657.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-03-01
2930,Audi A3,Sedans,15950,95270.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-03-01
2931,Audi A3,Sedans,15940,85112.0,Diesel,2.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2932,Audi A3,Sedans,15980,91252.0,Diesel,2.0,81.0,Cloth,4.0,Automatic,front,2016-03-01
2933,Audi A3,Sedans,15980,70142.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-07-01
2934,Audi A3,Sedans,15940,75100.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2935,Audi A3,Sedans,15930,119100.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2936,Audi A3,Sedans,15900,39400.0,Diesel,2.0,81.0,Cloth,3.0,Automatic,front,2016-01-01
2937,Audi A3,Station wagon,15900,94000.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-05-01
2938,Audi A3,Station wagon,15900,158500.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-04-01
2939,Audi A3,Station wagon,15900,114573.0,Benzine,1.0,110.0,Part/Full Leather,4.0,Automatic,front,2016-01-01
2940,Audi A3,Sedans,15900,169501.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-03-01
2941,Audi A3,Sedans,15900,93035.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2942,Audi A3,Sedans,15900,106400.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2943,Audi A3,Station wagon,15900,95600.0,Diesel,2.0,110.0,Cloth,4.0,Automatic,front,2016-03-01
2944,Audi A3,Sedans,15900,117000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2945,Audi A3,Sedans,15900,133900.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-04-01
2946,Audi A3,Sedans,15900,55000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2947,Audi A3,Sedans,15899,126100.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2948,Audi A3,Sedans,15890,150000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-11-01
2949,Audi A3,Sedans,15899,106000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2950,Audi A3,Sedans,15880,79779.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-03-01
2951,Audi A3,Station wagon,15700,88000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2952,Audi A3,Sedans,15800,61233.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2953,Audi A3,Sedans,15780,110190.0,Diesel,2.0,110.0,Cloth,5.0,Automatic,front,2016-01-01
2954,Audi A3,Sedans,15690,52284.0,Diesel,2.0,81.0,Cloth,2.0,Automatic,front,2016-01-01
2955,Audi A3,Compact,15000,101000.0,Diesel,2.0,81.0,Cloth,5.0,Automatic,front,2016-05-01
2956,Audi A3,Sedans,14999,148818.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-03-01
2957,Audi A3,Sedans,14980,115802.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2958,Audi A3,Sedans,14990,149800.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2959,Audi A3,Sedans,14950,121200.0,Benzine,1.0,92.0,Cloth,4.0,Automatic,front,2016-05-01
2960,Audi A3,Sedans,14980,127324.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-09-01
2961,Audi A3,Sedans,14950,119500.0,Diesel,1.0,81.0,Cloth,3.0,Automatic,front,2016-10-01
2962,Audi A3,Sedans,14900,108000.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-05-01
2963,Audi A3,Sedans,14900,175000.0,LPG/CNG,1.0,81.0,Cloth,5.0,Automatic,front,2016-06-01
2964,Audi A3,Sedans,14980,86141.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-06-01
2965,Audi A3,Sedans,14890,126000.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-07-01
2966,Audi A3,Sedans,14490,120000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-01-01
2967,Audi A3,Sedans,14888,118366.0,Diesel,2.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2968,Audi A3,Sedans,14600,170000.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Automatic,front,2016-10-01
2969,Audi A3,Sedans,14590,160385.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-01-01
2970,Audi A3,Sedans,14500,162553.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-06-01
2971,Audi A3,Sedans,14500,69900.0,Benzine,2.0,110.0,Cloth,4.0,Automatic,front,2016-09-01
2972,Audi A3,Compact,14450,144995.0,Diesel,2.0,82.0,Cloth,5.0,Automatic,front,2016-01-01
2973,Audi A3,Sedans,13990,174100.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-03-01
2974,Audi A3,Compact,13950,113490.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
2975,Audi A3,Compact,13950,118032.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
2976,Audi A3,Sedans,13900,140000.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Automatic,front,2016-04-01
2977,Audi A3,Sedans,13500,140000.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Automatic,front,2016-02-01
2978,Audi A3,Compact,13950,121510.0,Benzine,1.0,92.0,Cloth,5.0,Automatic,front,2016-06-01
2979,Audi A3,Sedans,13680,127335.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-02-01
2980,Audi A3,Station wagon,13500,145000.0,Diesel,1.0,110.0,Cloth,4.0,Automatic,front,2016-01-01
2981,Audi A3,Sedans,13500,155000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2982,Audi A3,Sedans,13500,108000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-03-01
2983,Audi A3,Sedans,14350,141000.0,Diesel,1.0,81.0,Cloth,5.0,Automatic,front,2016-02-01
2984,Audi A3,Sedans,12880,163871.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-03-01
2985,Audi A3,Sedans,12999,186000.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Automatic,front,2016-03-01
2986,Audi A3,Station wagon,12995,126200.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-03-01
2987,Audi A3,Sedans,12850,207000.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Automatic,front,2016-03-01
2988,Audi A3,Sedans,12680,132414.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-09-01
2989,Audi A3,Sedans,12500,119000.0,Diesel,1.0,110.0,Cloth,5.0,Automatic,front,2016-07-01
2990,Audi A3,Sedans,11980,126416.0,Diesel,1.0,81.0,Cloth,4.0,Automatic,front,2016-01-01
2991,Audi A3,Compact,13500,110396.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
2992,Audi A3,Compact,13500,100832.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
2993,Audi A3,Sedans,13500,119529.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
2994,Audi A3,Compact,13500,110396.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
2995,Audi A3,Compact,13500,100832.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
2996,Audi A3,Station wagon,12990,179000.0,Diesel,1.0,110.0,Cloth,4.0,Manual,front,2016-03-01
2997,Audi A3,Sedans,14890,142011.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Manual,front,2016-04-01
2998,Audi A3,Sedans,13730,87100.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
2999,Audi A3,Sedans,14920,93307.0,Diesel,1.0,81.0,Cloth,4.0,Manual,front,2016-11-01
3000,Audi A3,Sedans,14920,119427.0,Diesel,1.0,110.0,Part/Full Leather,4.0,Manual,front,2016-01-01
3001,Audi A3,Sedans,14960,101287.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2017-02-01
3002,Audi A3,Sedans,12400,170000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
3003,Audi A3,Sedans,14980,291800.0,Diesel,1.0,110.0,Cloth,4.0,Manual,4WD,2016-01-01
3004,Audi A3,Sedans,15000,160000.0,Diesel,1.0,110.0,Cloth,5.0,Manual,front,2016-02-01
3005,Audi A3,Sedans,14000,85000.0,Diesel,1.0,81.0,Cloth,4.0,Manual,front,2016-05-01
3006,Audi A3,Station wagon,15000,36000.0,Benzine,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3007,Audi A3,Station wagon,14999,140229.0,Diesel,1.0,81.0,Cloth,4.0,Manual,front,2016-02-01
3008,Audi A3,Sedans,14999,113000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3009,Audi A3,Sedans,14999,80781.0,Diesel,2.0,81.0,Cloth,3.0,Manual,front,2016-03-01
3010,Audi A3,Sedans,14999,86889.0,Diesel,2.0,81.0,Cloth,4.0,Manual,front,2016-02-01
3011,Audi A3,Sedans,15065,76082.0,Benzine,2.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3012,Audi A3,Sedans,15500,30005.0,Diesel,2.0,81.0,Cloth,3.0,Manual,front,2016-11-01
3013,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3014,Audi A3,Sedans,15500,78000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3015,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3016,Audi A3,Sedans,15499,19557.0,Benzine,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
3017,Audi A3,Sedans,15480,86000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-07-01
3018,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3019,Audi A3,Sedans,15500,88000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3020,Audi A3,Sedans,15620,90348.0,Diesel,1.0,110.0,Cloth,4.0,Manual,front,2016-10-01
3021,Audi A3,Sedans,15600,96288.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3022,Audi A3,Sedans,15600,50700.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3023,Audi A3,Sedans,15600,63900.0,Diesel,2.0,81.0,Cloth,5.0,Manual,front,2016-06-01
3024,Audi A3,Sedans,15500,138000.0,Diesel,1.0,110.0,Cloth,5.0,Manual,4WD,2016-01-01
3025,Audi A3,Sedans,15500,105149.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
3026,Audi A3,Sedans,15500,67000.0,Diesel,1.0,81.0,Cloth,4.0,Manual,front,2016-08-01
3027,Audi A3,Sedans,15500,80500.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-07-01
3028,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3029,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3030,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3031,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3032,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3033,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3034,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3035,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3036,Audi A3,Compact,15500,80015.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
3037,Audi A3,Sedans,15500,92000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3038,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3039,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3040,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3041,Audi A3,Sedans,15333,43000.0,Benzine,2.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3042,Audi A3,Sedans,15490,50700.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3043,Audi A3,Sedans,15320,92067.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-10-01
3044,Audi A3,Sedans,15376,82033.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3045,Audi A3,Sedans,15499,120000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3046,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3047,Audi A3,Sedans,15500,123226.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3048,Audi A3,Sedans,15490,53852.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-01-01
3049,Audi A3,Sedans,15490,53994.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3050,Audi A3,Sedans,15490,46928.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3051,Audi A3,Sedans,15490,88000.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Manual,front,2016-10-01
3052,Audi A3,Sedans,15480,80800.0,Benzine,1.0,81.0,Cloth,4.0,Manual,front,2016-03-01
3053,Audi A3,Sedans,15490,87810.0,Diesel,1.0,110.0,Cloth,4.0,Manual,front,2016-04-01
3054,Audi A3,Sedans,15480,79548.0,Diesel,1.0,110.0,Cloth,4.0,Manual,front,2016-06-01
3055,Audi A3,Sedans,15310,53262.0,Diesel,2.0,81.0,Cloth,5.0,Manual,front,2016-06-01
3056,Audi A3,Sedans,15300,108000.0,Diesel,1.0,110.0,Cloth,5.0,Manual,front,2016-06-01
3057,Audi A3,Sedans,15260,44182.0,Benzine,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
3058,Audi A3,Sedans,15250,81236.0,Diesel,1.0,81.0,Cloth,4.0,Manual,front,2017-03-01
3059,Audi A3,Sedans,15145,76592.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3060,Audi A3,Sedans,15115,69994.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3061,Audi A3,Sedans,15105,88717.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3062,Audi A3,Sedans,15105,77536.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3063,Audi A3,Sedans,15105,72929.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3064,Audi A3,Sedans,15105,73382.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3065,Audi A3,Sedans,15100,109000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-10-01
3066,Audi A3,Sedans,15065,75780.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3067,Audi A3,Sedans,15065,73409.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3068,Audi A3,Sedans,15065,95177.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3069,Audi A3,Sedans,15065,88268.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3070,Audi A3,Station wagon,15470,89652.0,Diesel,1.0,110.0,Part/Full Leather,4.0,Manual,front,2016-02-01
3071,Audi A3,Sedans,15475,57100.0,Diesel,2.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3072,Audi A3,Sedans,15065,89564.0,Benzine,2.0,92.0,Cloth,5.0,Manual,front,2016-06-01
3073,Audi A3,Sedans,15450,107838.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3074,Audi A3,Sedans,15460,144450.0,Diesel,1.0,110.0,Cloth,5.0,Manual,front,2016-11-01
3075,Audi A3,Sedans,15470,61050.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-04-01
3076,Audi A3,Sedans,15450,77500.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3077,Audi A3,Sedans,15450,77500.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3078,Audi A3,Sedans,15450,107838.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3079,Audi A3,Sedans,15450,107838.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3080,Audi A3,Sedans,15450,107838.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
3081,Audi A3,Compact,15450,116460.0,Diesel,1.0,81.0,Part/Full Leather,5.0,Manual,front,2016-02-01
3082,Audi A3,Compact,15445,200814.0,Diesel,1.0,82.0,Cloth,5.0,Manual,front,2016-09-01
3083,Audi A3,Sedans,15430,83916.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-05-01
3084,Audi A3,Sedans,15430,111800.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-06-01
3085,Audi A3,Sedans,15400,59675.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-06-01
3086,Audi A3,Sedans,15400,150000.0,Diesel,1.0,110.0,Part/Full Leather,4.0,Manual,front,2016-06-01
3087,Audi A3,Sedans,15380,124197.0,Diesel,1.0,110.0,Cloth,4.0,Manual,front,2016-10-01
3088,Audi A3,Sedans,15390,37100.0,Benzine,1.0,110.0,Cloth,3.0,Manual,front,2016-03-01
3089,Audi A3,Station wagon,15380,76900.0,Diesel,1.0,110.0,Cloth,5.0,Manual,front,2016-03-01
3090,Audi A3,Station wagon,14995,109295.0,Benzine,1.0,92.0,Cloth,5.0,Manual,front,2016-05-01
3091,Audi A3,Sedans,14990,88000.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-06-01
3092,Audi A3,Sedans,14990,105700.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Manual,front,2016-03-01
3093,Audi A3,Station wagon,14990,105700.0,Diesel,1.0,110.0,Part/Full Leather,5.0,Manual,front,2016-03-01
3094,Audi A3,Sedans,14990,79900.0,Diesel,1.0,135.0,Cloth,2.0,Manual,front,2016-01-01
3095,Audi A3,Sedans,14990,35000.0,Benzine,2.0,81.0,Cloth,2.0,Manual,front,2016-03-01
3096,Audi A3,Sedans,14990,87000.0,Diesel,2.0,81.0,Cloth,5.0,Manual,front,2016-11-01
3097,Audi A3,Compact,14990,79000.0,Diesel,2.0,81.0,Cloth,5.0,Manual,front,2016-03-01
3098,Audi A3,Sedans,14990,95235.0,Benzine,2.0,132.0,Cloth,5.0,Manual,front,2016-02-01
3099,Audi A3,Compact,14990,63058.0,Diesel,1.0,81.0,Cloth,5.0,Manual,front,2016-02-01
